/* DATA DESCRIPTION:
THIS IS PRELIMINARY RAW DATA! DO NOT USE IN PUBLICATIONS!
FOR PUBLICATIONS VISIT WWW.PANGAEA.DE TO FIND THE VALIDATED DATASET!
Institution: Alfred Wegener Institut, Helmholtz Center for Polar and Marine Research
Station name: DBLK
WMO ID: 00067
PI: Holger Schmithüsen [holger.schmithuesen@awi.de]
Operator: Juliane Hempelt
Cruise: PS113


Coverage:	LATITUDE: -48.73907 * LONGITUDE: -62.15592
	DATE/TIME START: 2018-05-10T11:22:58 * DATE/TIME END: 2018-05-10T13:03:33
	MINIMUM ALTITUDE: 10m * MAXIMUM ALTITUDE: 30081m
*/
Altitude [m]	PPPP [hPa]	TTT [°C]	RH [%]	dd [deg]	ff [m/s]
9890	271.81	-48.25	41.6	269	26.3
9895	271.62	-48.28	41.4	269	26.3
9899	271.44	-48.31	41.3	269	26.3
9903	271.27	-48.35	41.2	269	26.3
9907	271.10	-48.39	41.0	269	26.2
9912	270.92	-48.42	40.8	270	26.2
9916	270.73	-48.46	40.5	270	26.2
9921	270.52	-48.50	40.1	270	26.2
9926	270.32	-48.54	39.7	270	26.2
9931	270.11	-48.58	39.2	270	26.2
9936	269.90	-48.62	38.7	270	26.2
9941	269.70	-48.66	38.2	270	26.2
9946	269.52	-48.70	37.8	270	26.1
9950	269.35	-48.73	37.4	271	26.1
9954	269.16	-48.76	37.0	271	26.1
9959	268.98	-48.80	36.7	271	26.1
9963	268.80	-48.83	36.3	271	26.1
9967	268.63	-48.87	36.0	271	26.1
9972	268.45	-48.90	35.9	271	26.1
9976	268.28	-48.93	35.8	272	26.1
9980	268.10	-48.97	35.8	272	26.1
9985	267.91	-49.03	35.7	272	26.0
9990	267.71	-49.08	35.4	272	26.0
9995	267.52	-49.13	34.9	272	26.0
9999	267.34	-49.18	34.3	272	26.0
10003	267.17	-49.21	33.4	273	26.0
10007	267.00	-49.23	32.3	273	26.0
10012	266.81	-49.25	31.1	273	26.0
10017	266.62	-49.28	29.7	273	26.0
10021	266.44	-49.30	28.4	273	26.0
10025	266.27	-49.32	27.2	273	26.0
10029	266.11	-49.34	26.2	273	26.0
10033	265.95	-49.36	25.5	273	26.0
10037	265.78	-49.39	25.0	273	26.0
10042	265.60	-49.43	24.7	274	26.0
10046	265.41	-49.47	24.7	274	26.0
10051	265.22	-49.52	24.7	274	26.0
10056	265.04	-49.56	24.8	274	26.0
10060	264.86	-49.60	25.0	274	26.0
10064	264.69	-49.64	25.2	274	26.0
10069	264.51	-49.68	25.4	274	26.1
10073	264.32	-49.72	25.6	274	26.1
10078	264.13	-49.77	25.9	274	26.1
10083	263.94	-49.81	26.2	274	26.1
10087	263.77	-49.85	26.5	274	26.1
10091	263.62	-49.89	26.8	274	26.1
10095	263.46	-49.92	27.0	274	26.1
10099	263.30	-49.96	27.3	274	26.1
10103	263.12	-50.00	27.6	274	26.2
10107	262.95	-50.04	27.8	274	26.2
10112	262.78	-50.08	28.0	274	26.2
10116	262.61	-50.12	28.2	274	26.2
10120	262.44	-50.17	28.3	274	26.2
10124	262.27	-50.21	28.3	274	26.2
10128	262.10	-50.25	28.3	274	26.2
10133	261.92	-50.29	28.2	274	26.2
10137	261.75	-50.33	28.0	274	26.1
10141	261.59	-50.37	27.7	274	26.1
10145	261.42	-50.41	27.5	274	26.1
10150	261.25	-50.44	27.1	274	26.1
10154	261.07	-50.48	26.8	274	26.1
10159	260.89	-50.52	26.6	274	26.1
10163	260.72	-50.56	26.4	274	26.1
10167	260.54	-50.60	26.3	274	26.0
10172	260.37	-50.64	26.3	274	26.0
10176	260.21	-50.68	26.5	274	26.0
10180	260.04	-50.72	26.8	274	26.0
10184	259.87	-50.76	27.1	275	26.0
10188	259.70	-50.80	27.5	275	25.9
10193	259.52	-50.84	28.0	275	25.9
10197	259.35	-50.89	28.6	275	25.9
10202	259.18	-50.93	29.2	275	25.9
10206	259.01	-50.97	29.8	275	25.8
10210	258.83	-51.01	30.4	275	25.8
10215	258.66	-51.05	31.0	275	25.8
10219	258.48	-51.09	31.5	275	25.8
10224	258.30	-51.13	31.9	275	25.8
10228	258.13	-51.17	32.3	275	25.7
10232	257.95	-51.21	32.5	275	25.7
10237	257.78	-51.25	32.7	275	25.7
10241	257.60	-51.30	32.8	276	25.7
10245	257.44	-51.34	32.8	276	25.7
10249	257.27	-51.38	32.7	276	25.6
10254	257.11	-51.42	32.6	276	25.6
10258	256.94	-51.46	32.4	276	25.6
10262	256.77	-51.50	32.3	276	25.6
10266	256.61	-51.54	32.3	276	25.6
10270	256.45	-51.58	32.3	276	25.6
10275	256.27	-51.62	32.3	276	25.6
10279	256.09	-51.67	32.5	276	25.6
10284	255.89	-51.71	32.7	276	25.6
10289	255.69	-51.76	32.9	276	25.6
10295	255.48	-51.80	33.1	276	25.6
10300	255.26	-51.85	33.3	276	25.6
10307	255.01	-51.90	33.4	276	25.6
10313	254.75	-51.93	33.6	276	25.6
10320	254.48	-51.96	33.7	276	25.6
10327	254.22	-51.99	33.7	276	25.7
10333	253.98	-52.03	33.7	276	25.7
10339	253.76	-52.08	33.7	277	25.7
10343	253.57	-52.13	33.6	277	25.7
10348	253.40	-52.16	33.5	277	25.8
10353	253.20	-52.20	33.4	277	25.8
10359	252.95	-52.24	33.3	277	25.8
10367	252.66	-52.29	33.2	277	25.8
10374	252.36	-52.37	33.1	277	25.9
10381	252.09	-52.44	32.9	277	25.9
10389	251.80	-52.51	32.8	277	25.9
10396	251.50	-52.58	32.6	277	25.9
10405	251.18	-52.64	32.5	278	26.0
10412	250.89	-52.70	32.3	278	26.0
10418	250.64	-52.76	32.2	278	26.0
10424	250.43	-52.82	32.0	278	26.0
10429	250.22	-52.86	31.9	278	26.0
10435	249.99	-52.90	31.8	278	26.0
10441	249.76	-52.96	31.8	279	26.0
10446	249.55	-53.02	31.8	279	26.1
10451	249.38	-53.07	31.8	279	26.1
10455	249.22	-53.11	31.9	279	26.1
10459	249.05	-53.14	32.0	279	26.1
10464	248.87	-53.19	32.1	280	26.1
10469	248.68	-53.23	32.2	280	26.1
10473	248.52	-53.27	32.3	280	26.1
10477	248.36	-53.30	32.3	280	26.1
10482	248.20	-53.33	32.4	280	26.1
10486	248.04	-53.36	32.4	281	26.1
10490	247.87	-53.38	32.5	281	26.1
10494	247.70	-53.41	32.5	281	26.2
10499	247.54	-53.44	32.6	281	26.2
10503	247.37	-53.48	32.8	281	26.2
10507	247.21	-53.51	33.0	281	26.2
10511	247.06	-53.53	33.2	281	26.2
10515	246.92	-53.55	33.4	281	26.2
10519	246.77	-53.57	33.7	282	26.2
10522	246.63	-53.59	34.0	282	26.3
10526	246.49	-53.62	34.2	282	26.3
10530	246.35	-53.65	34.5	282	26.3
10534	246.20	-53.67	34.9	282	26.3
10538	246.04	-53.69	35.2	282	26.3
10542	245.87	-53.72	35.5	282	26.4
10546	245.70	-53.75	35.8	282	26.4
10551	245.54	-53.77	36.0	282	26.4
10555	245.38	-53.79	36.3	282	26.4
10559	245.22	-53.82	36.6	282	26.4
10563	245.07	-53.86	36.9	282	26.4
10567	244.91	-53.90	37.2	282	26.4
10571	244.75	-53.93	37.6	282	26.4
10575	244.60	-53.96	37.9	282	26.5
10580	244.44	-54.00	38.2	282	26.5
10584	244.28	-54.04	38.6	282	26.5
10588	244.12	-54.08	38.9	283	26.5
10592	243.96	-54.12	39.2	283	26.5
10597	243.79	-54.16	39.6	283	26.5
10601	243.62	-54.20	39.9	283	26.5
10605	243.46	-54.24	40.2	283	26.5
10609	243.31	-54.29	40.5	283	26.5
10613	243.16	-54.32	40.8	283	26.5
10617	243.02	-54.35	41.0	283	26.5
10621	242.87	-54.38	41.1	283	26.5
10625	242.72	-54.42	41.3	283	26.5
10629	242.55	-54.47	41.5	283	26.5
10634	242.39	-54.52	41.7	283	26.6
10638	242.23	-54.57	41.8	283	26.6
10642	242.08	-54.60	42.0	283	26.6
10646	241.93	-54.63	42.1	283	26.6
10650	241.77	-54.67	42.2	283	26.6
10654	241.61	-54.70	42.4	283	26.6
10658	241.45	-54.74	42.6	283	26.6
10663	241.28	-54.79	42.9	283	26.6
10667	241.12	-54.84	43.2	283	26.6
10671	240.96	-54.89	43.5	283	26.7
10675	240.81	-54.93	43.8	283	26.7
10679	240.66	-54.96	44.1	283	26.7
10683	240.51	-54.99	44.3	283	26.7
10688	240.35	-55.04	44.6	283	26.7
10692	240.19	-55.07	44.8	283	26.7
10696	240.04	-55.10	45.0	283	26.7
10700	239.88	-55.13	45.1	283	26.7
10704	239.73	-55.16	45.3	283	26.7
10708	239.57	-55.20	45.4	283	26.7
10712	239.42	-55.23	45.6	283	26.7
10716	239.28	-55.26	45.7	283	26.7
10720	239.14	-55.28	45.9	283	26.7
10724	238.99	-55.30	46.0	283	26.7
10727	238.85	-55.30	46.1	283	26.7
10731	238.71	-55.32	46.0	283	26.7
10735	238.57	-55.35	45.8	283	26.7
10739	238.43	-55.39	45.6	283	26.7
10743	238.28	-55.42	45.3	283	26.7
10747	238.12	-55.43	44.8	283	26.7
10751	237.97	-55.44	44.2	283	26.7
10755	237.82	-55.46	43.5	283	26.7
10759	237.69	-55.48	42.8	283	26.7
10762	237.54	-55.51	42.1	283	26.7
10767	237.39	-55.54	41.4	283	26.7
10771	237.24	-55.56	40.7	283	26.7
10775	237.08	-55.59	40.0	283	26.7
10779	236.93	-55.62	39.4	283	26.8
10783	236.78	-55.65	38.7	283	26.8
10787	236.63	-55.69	38.2	283	26.8
10791	236.47	-55.74	37.6	283	26.8
10795	236.32	-55.78	37.1	283	26.8
10800	236.16	-55.81	36.7	283	26.8
10804	236.00	-55.85	36.3	283	26.9
10808	235.84	-55.89	36.1	283	26.9
10812	235.69	-55.93	36.0	283	26.9
10816	235.54	-55.97	36.0	283	26.9
10820	235.39	-56.02	36.0	283	26.9
10824	235.25	-56.06	36.1	283	27.0
10828	235.11	-56.09	36.2	283	27.0
10831	234.98	-56.13	36.3	283	27.0
10835	234.85	-56.16	36.4	283	27.0
10838	234.72	-56.19	36.5	283	27.1
10842	234.59	-56.22	36.5	283	27.1
10846	234.45	-56.25	36.6	283	27.1
10850	234.30	-56.29	36.6	283	27.1
10854	234.15	-56.33	36.6	283	27.1
10858	234.00	-56.36	36.7	283	27.1
10862	233.85	-56.40	36.7	283	27.1
10866	233.70	-56.44	36.8	283	27.1
10870	233.57	-56.47	36.9	283	27.1
10873	233.43	-56.50	37.0	283	27.1
10877	233.29	-56.54	37.1	283	27.1
10881	233.15	-56.58	37.4	283	27.1
10885	233.00	-56.62	37.7	283	27.1
10889	232.86	-56.66	38.0	283	27.1
10893	232.72	-56.69	38.4	283	27.1
10896	232.59	-56.72	38.7	283	27.1
10900	232.46	-56.75	38.9	283	27.1
10904	232.32	-56.79	39.2	283	27.1
10908	232.17	-56.83	39.3	283	27.1
10912	232.01	-56.87	39.4	283	27.1
10916	231.86	-56.90	39.3	283	27.1
10920	231.71	-56.92	39.2	283	27.1
10924	231.57	-56.94	38.9	283	27.1
10928	231.43	-56.95	38.6	283	27.1
10932	231.30	-56.97	38.2	283	27.1
10936	231.15	-56.99	37.8	283	27.1
10940	231.01	-57.01	37.4	283	27.1
10944	230.86	-57.04	37.0	283	27.2
10948	230.72	-57.06	36.6	283	27.2
10951	230.57	-57.08	36.3	283	27.2
10955	230.43	-57.12	36.2	283	27.2
10960	230.28	-57.16	36.1	283	27.2
10964	230.13	-57.19	36.1	283	27.3
10967	229.99	-57.23	36.1	283	27.3
10971	229.85	-57.26	36.1	283	27.3
10975	229.70	-57.29	36.2	283	27.4
10980	229.55	-57.33	36.2	283	27.4
10984	229.39	-57.38	36.2	283	27.4
10988	229.24	-57.42	36.2	283	27.5
10992	229.10	-57.44	36.1	283	27.5
10995	228.98	-57.46	36.0	283	27.6
10999	228.83	-57.49	35.9	283	27.6
11004	228.68	-57.52	35.7	283	27.6
11008	228.52	-57.55	35.5	283	27.7
11012	228.37	-57.59	35.3	283	27.7
11016	228.23	-57.62	35.0	283	27.7
11020	228.08	-57.64	34.6	283	27.7
11024	227.94	-57.67	34.2	283	27.8
11028	227.79	-57.70	33.7	283	27.8
11032	227.64	-57.74	33.3	283	27.8
11037	227.49	-57.77	32.9	283	27.8
11041	227.34	-57.80	32.5	283	27.8
11045	227.18	-57.83	32.0	282	27.8
11049	227.03	-57.85	31.5	282	27.8
11053	226.89	-57.87	31.1	282	27.8
11057	226.75	-57.90	30.6	282	27.8
11061	226.62	-57.92	30.2	282	27.8
11064	226.49	-57.95	29.9	282	27.8
11068	226.36	-57.98	29.6	282	27.7
11072	226.22	-57.99	29.3	282	27.7
11076	226.07	-58.00	29.2	282	27.7
11080	225.92	-58.03	29.1	282	27.7
11084	225.77	-58.06	29.0	282	27.7
11088	225.62	-58.10	29.0	282	27.6
11092	225.48	-58.12	29.0	282	27.6
11096	225.35	-58.14	29.1	282	27.6
11100	225.21	-58.17	29.2	282	27.6
11104	225.08	-58.21	29.4	282	27.5
11107	224.94	-58.26	29.5	282	27.5
11111	224.80	-58.30	29.7	282	27.5
11115	224.65	-58.33	29.8	282	27.5
11120	224.51	-58.36	30.0	282	27.5
11124	224.36	-58.39	30.1	282	27.5
11127	224.23	-58.43	30.3	282	27.5
11131	224.09	-58.47	30.4	282	27.5
11135	223.94	-58.50	30.5	282	27.5
11140	223.79	-58.54	30.6	282	27.5
11144	223.65	-58.57	30.7	282	27.5
11147	223.53	-58.59	30.8	282	27.5
11150	223.42	-58.60	30.8	282	27.5
11154	223.28	-58.62	30.9	282	27.5
11158	223.13	-58.65	30.9	282	27.5
11163	222.96	-58.68	31.0	282	27.5
11168	222.80	-58.72	31.1	282	27.5
11172	222.64	-58.76	31.2	282	27.5
11176	222.50	-58.80	31.2	282	27.5
11180	222.34	-58.84	31.4	282	27.5
11185	222.18	-58.87	31.5	282	27.5
11190	222.02	-58.91	31.7	282	27.5
11194	221.86	-58.94	31.8	282	27.5
11198	221.70	-58.97	32.0	282	27.5
11203	221.55	-59.02	32.2	282	27.5
11207	221.39	-59.08	32.4	282	27.5
11212	221.22	-59.14	32.7	282	27.5
11217	221.05	-59.19	32.9	283	27.5
11222	220.88	-59.23	33.2	283	27.5
11226	220.72	-59.27	33.4	283	27.5
11231	220.57	-59.30	33.6	283	27.5
11235	220.42	-59.34	33.9	283	27.4
11240	220.26	-59.39	34.1	283	27.4
11244	220.09	-59.43	34.4	283	27.4
11249	219.92	-59.48	34.6	283	27.4
11254	219.75	-59.51	34.9	283	27.3
11259	219.57	-59.55	35.1	284	27.3
11264	219.40	-59.60	35.3	284	27.2
11269	219.22	-59.66	35.5	284	27.2
11274	219.05	-59.72	35.6	284	27.2
11279	218.89	-59.76	35.7	284	27.1
11283	218.72	-59.80	35.8	284	27.1
11288	218.56	-59.85	35.9	285	27.0
11292	218.41	-59.90	36.0	285	27.0
11297	218.25	-59.93	36.0	285	26.9
11302	218.08	-59.96	36.0	285	26.9
11307	217.89	-59.99	36.0	285	26.8
11312	217.70	-60.02	36.0	285	26.8
11318	217.49	-60.06	36.0	285	26.7
11325	217.27	-60.11	36.1	286	26.7
11332	217.03	-60.16	36.1	286	26.6
11339	216.79	-60.22	36.3	286	26.6
11345	216.55	-60.29	36.4	286	26.6
11352	216.33	-60.36	36.5	286	26.5
11357	216.14	-60.41	36.7	286	26.5
11362	215.96	-60.46	36.8	286	26.5
11367	215.81	-60.50	37.0	286	26.5
11371	215.66	-60.55	37.2	286	26.5
11375	215.51	-60.59	37.4	286	26.4
11379	215.38	-60.63	37.6	286	26.4
11383	215.25	-60.66	37.8	286	26.4
11387	215.10	-60.69	37.9	286	26.5
11391	214.96	-60.73	38.1	286	26.5
11396	214.81	-60.78	38.3	286	26.5
11400	214.67	-60.82	38.5	286	26.5
11404	214.54	-60.85	38.6	286	26.5
11407	214.41	-60.88	38.8	286	26.6
11411	214.27	-60.91	38.9	286	26.6
11416	214.12	-60.95	39.1	286	26.6
11420	213.96	-60.99	39.3	286	26.7
11425	213.81	-61.04	39.5	286	26.7
11429	213.65	-61.08	39.7	286	26.7
11433	213.51	-61.12	40.0	286	26.8
11438	213.36	-61.16	40.2	286	26.8
11442	213.22	-61.21	40.4	286	26.8
11446	213.08	-61.26	40.6	286	26.9
11450	212.94	-61.30	40.9	286	26.9
11454	212.79	-61.34	41.2	286	26.9
11459	212.64	-61.38	41.4	286	26.9
11463	212.48	-61.43	41.7	286	26.9
11468	212.32	-61.48	42.0	286	27.0
11472	212.17	-61.52	42.3	286	27.0
11477	212.02	-61.56	42.6	286	27.0
11481	211.87	-61.59	42.9	286	27.0
11485	211.73	-61.62	43.1	286	27.0
11490	211.58	-61.64	43.3	286	27.0
11494	211.45	-61.67	43.5	287	27.0
11498	211.31	-61.73	43.8	287	27.0
11502	211.17	-61.79	44.1	287	27.0
11506	211.02	-61.85	44.4	287	27.0
11511	210.86	-61.89	44.7	287	27.0
11515	210.70	-61.93	44.9	287	27.0
11520	210.55	-61.95	45.1	287	27.0
11524	210.41	-61.98	45.2	287	27.0
11528	210.28	-62.01	45.4	287	27.0
11532	210.14	-62.04	45.7	287	27.0
11536	209.99	-62.08	45.9	287	27.0
11540	209.85	-62.13	46.1	287	27.0
11545	209.71	-62.16	46.2	287	27.0
11549	209.57	-62.18	46.3	287	27.0
11553	209.44	-62.19	46.4	287	27.0
11557	209.29	-62.22	46.6	287	27.0
11562	209.13	-62.26	46.7	287	27.0
11566	208.98	-62.31	46.8	287	27.0
11570	208.83	-62.37	47.0	286	27.0
11574	208.70	-62.42	47.2	286	27.0
11578	208.56	-62.46	47.4	286	27.0
11583	208.41	-62.48	47.5	286	27.1
11588	208.25	-62.50	47.6	286	27.1
11592	208.10	-62.54	47.8	286	27.1
11597	207.95	-62.59	48.0	286	27.1
11601	207.80	-62.65	48.3	286	27.1
11605	207.65	-62.69	48.5	286	27.1
11610	207.50	-62.72	48.7	286	27.2
11614	207.35	-62.74	48.9	285	27.2
11619	207.19	-62.77	49.1	285	27.2
11624	207.04	-62.80	49.4	285	27.2
11628	206.88	-62.83	49.6	285	27.2
11633	206.72	-62.86	49.8	285	27.2
11638	206.57	-62.87	49.9	285	27.2
11642	206.42	-62.87	50.1	285	27.3
11646	206.28	-62.87	50.3	284	27.3
11651	206.13	-62.89	50.5	284	27.3
11655	205.97	-62.92	50.7	284	27.3
11661	205.79	-62.97	50.8	284	27.3
11666	205.61	-63.01	51.0	284	27.3
11671	205.45	-63.04	51.2	284	27.3
11676	205.29	-63.06	51.4	284	27.4
11680	205.15	-63.07	51.5	284	27.4
11684	205.00	-63.08	51.6	283	27.4
11689	204.85	-63.11	51.7	283	27.4
11694	204.68	-63.15	51.9	283	27.4
11699	204.51	-63.16	52.1	283	27.4
11704	204.35	-63.14	52.2	283	27.5
11709	204.20	-63.12	52.2	283	27.5
11713	204.04	-63.13	52.3	283	27.5
11718	203.89	-63.17	52.4	283	27.5
11722	203.74	-63.21	52.6	283	27.5
11727	203.60	-63.25	52.7	282	27.6
11731	203.44	-63.29	52.9	282	27.6
11736	203.28	-63.33	52.9	282	27.6
11741	203.11	-63.37	53.0	282	27.6
11746	202.96	-63.41	53.1	282	27.7
11750	202.81	-63.44	53.2	282	27.7
11755	202.66	-63.50	53.3	282	27.7
11761	202.48	-63.56	53.4	282	27.7
11766	202.30	-63.62	53.4	282	27.8
11771	202.13	-63.67	53.5	282	27.8
11776	201.98	-63.71	53.6	282	27.8
11780	201.82	-63.75	53.8	282	27.8
11785	201.67	-63.78	53.9	282	27.8
11789	201.53	-63.81	54.0	282	27.8
11794	201.39	-63.85	54.1	282	27.8
11798	201.25	-63.89	54.2	282	27.8
11802	201.11	-63.92	54.4	282	27.9
11806	200.98	-63.96	54.6	282	27.9
11810	200.84	-64.01	54.8	282	27.9
11814	200.71	-64.05	55.0	282	27.8
11818	200.58	-64.08	55.2	282	27.8
11822	200.45	-64.11	55.4	282	27.8
11826	200.32	-64.13	55.6	282	27.8
11830	200.20	-64.15	55.8	282	27.8
11834	200.07	-64.16	56.1	282	27.8
11838	199.93	-64.20	56.4	282	27.8
11842	199.79	-64.25	56.7	282	27.8
11847	199.65	-64.31	57.0	282	27.7
11851	199.50	-64.36	57.3	282	27.7
11856	199.34	-64.41	57.7	282	27.7
11860	199.20	-64.46	58.1	282	27.7
11865	199.06	-64.49	58.4	282	27.7
11869	198.93	-64.53	58.7	282	27.7
11873	198.79	-64.57	59.0	282	27.6
11878	198.64	-64.61	59.4	282	27.6
11882	198.49	-64.66	59.8	282	27.6
11887	198.34	-64.70	60.1	282	27.6
11891	198.19	-64.73	60.3	282	27.6
11896	198.04	-64.77	60.7	282	27.6
11900	197.90	-64.82	61.1	282	27.5
11905	197.75	-64.89	61.5	282	27.5
11910	197.60	-64.94	61.9	282	27.5
11914	197.45	-64.98	62.2	282	27.5
11919	197.30	-65.02	62.5	282	27.5
11923	197.15	-65.05	62.8	282	27.5
11928	197.01	-65.09	63.0	282	27.5
11933	196.86	-65.13	63.2	282	27.5
11937	196.71	-65.18	63.5	282	27.5
11942	196.56	-65.23	63.8	282	27.5
11947	196.41	-65.28	64.1	282	27.5
11951	196.26	-65.33	64.3	282	27.6
11956	196.11	-65.37	64.5	282	27.6
11960	195.96	-65.41	64.6	282	27.6
11965	195.82	-65.44	64.7	282	27.7
11969	195.67	-65.47	64.8	282	27.7
11974	195.52	-65.51	65.0	282	27.8
11979	195.37	-65.56	65.1	282	27.8
11983	195.22	-65.61	65.2	281	27.9
11988	195.07	-65.66	65.2	281	28.0
11993	194.91	-65.71	65.4	281	28.0
11998	194.76	-65.76	65.5	281	28.1
12003	194.61	-65.80	65.6	281	28.2
12007	194.45	-65.83	65.6	281	28.3
12012	194.29	-65.87	65.6	281	28.4
12018	194.12	-65.91	65.5	281	28.5
12023	193.95	-65.95	65.5	280	28.5
12029	193.76	-65.99	65.6	280	28.6
12036	193.54	-66.03	65.6	280	28.7
12044	193.30	-66.05	65.6	280	28.8
12051	193.05	-66.07	65.4	280	28.9
12058	192.82	-66.09	65.2	280	28.9
12064	192.65	-66.11	65.1	280	29.0
12068	192.50	-66.13	65.2	279	29.0
12072	192.38	-66.15	65.2	279	29.1
12076	192.25	-66.17	65.3	279	29.1
12081	192.11	-66.17	65.2	279	29.2
12086	191.96	-66.18	65.1	279	29.2
12090	191.81	-66.20	65.1	279	29.2
12095	191.67	-66.25	65.1	279	29.2
12100	191.51	-66.31	65.1	279	29.3
12105	191.35	-66.36	65.1	279	29.3
12110	191.19	-66.38	65.1	278	29.3
12115	191.03	-66.38	65.1	278	29.3
12120	190.88	-66.40	65.1	278	29.3
12125	190.73	-66.44	65.2	278	29.3
12130	190.55	-66.51	65.3	278	29.3
12136	190.37	-66.59	65.3	278	29.3
12142	190.19	-66.65	65.3	278	29.3
12147	190.02	-66.70	65.3	278	29.4
12152	189.86	-66.76	65.3	277	29.4
12158	189.68	-66.83	65.3	277	29.5
12164	189.48	-66.90	65.2	277	29.5
12171	189.28	-66.97	65.2	277	29.6
12177	189.09	-67.02	65.3	277	29.7
12182	188.92	-67.05	65.3	277	29.7
12187	188.76	-67.08	65.3	276	29.8
12193	188.59	-67.11	65.2	276	29.9
12198	188.41	-67.16	65.0	276	30.0
12204	188.23	-67.21	64.9	276	30.1
12210	188.05	-67.26	64.6	275	30.2
12216	187.86	-67.28	64.4	275	30.4
12222	187.68	-67.29	64.2	275	30.5
12228	187.49	-67.32	64.0	274	30.7
12235	187.27	-67.37	63.8	274	30.9
12243	187.02	-67.42	63.5	274	31.0
12252	186.73	-67.47	63.1	273	31.2
12263	186.40	-67.52	62.7	273	31.4
12273	186.09	-67.57	62.4	273	31.6
12281	185.83	-67.59	62.2	272	31.8
12288	185.63	-67.55	61.8	272	31.9
12293	185.47	-67.49	61.3	271	32.1
12298	185.32	-67.42	60.8	271	32.3
12302	185.19	-67.34	60.2	271	32.5
12307	185.05	-67.25	59.7	270	32.6
12311	184.92	-67.16	59.2	270	32.8
12316	184.78	-67.10	58.7	269	32.9
12320	184.64	-67.05	58.3	269	33.1
12325	184.50	-67.00	57.9	269	33.2
12329	184.36	-66.94	57.5	268	33.3
12334	184.21	-66.86	56.9	268	33.5
12339	184.06	-66.77	56.3	268	33.6
12344	183.90	-66.66	55.8	267	33.7
12350	183.73	-66.53	55.3	267	33.8
12357	183.53	-66.38	54.8	267	33.8
12364	183.31	-66.20	54.4	267	33.9
12371	183.08	-66.01	53.9	266	34.0
12379	182.86	-65.85	53.4	266	34.1
12385	182.66	-65.74	52.8	266	34.1
12391	182.50	-65.68	52.2	266	34.1
12395	182.37	-65.66	51.7	265	34.2
12399	182.25	-65.66	51.2	265	34.2
12403	182.13	-65.68	50.7	265	34.2
12407	182.01	-65.71	50.2	265	34.2
12411	181.89	-65.73	49.6	265	34.2
12415	181.77	-65.75	49.0	265	34.2
12419	181.65	-65.78	48.3	264	34.2
12423	181.52	-65.81	47.6	264	34.2
12428	181.39	-65.85	46.8	264	34.2
12432	181.26	-65.88	45.9	264	34.1
12436	181.14	-65.92	45.1	264	34.1
12440	181.01	-65.95	44.3	264	34.0
12445	180.88	-65.98	43.5	263	34.0
12449	180.76	-66.00	42.5	263	33.9
12453	180.64	-66.03	41.3	263	33.8
12457	180.53	-66.05	40.1	263	33.7
12460	180.41	-66.04	38.9	263	33.6
12464	180.29	-65.98	37.8	263	33.5
12468	180.17	-65.88	36.6	263	33.4
12472	180.07	-65.76	35.3	263	33.2
12476	179.97	-65.63	33.9	263	33.1
12479	179.86	-65.50	32.5	263	32.9
12483	179.75	-65.41	31.0	262	32.8
12486	179.64	-65.36	29.6	262	32.6
12490	179.54	-65.31	28.2	262	32.4
12494	179.43	-65.21	26.7	263	32.2
12497	179.32	-65.06	25.0	263	32.0
12501	179.22	-64.94	23.3	263	31.8
12504	179.12	-64.86	21.5	263	31.6
12507	179.03	-64.79	19.9	263	31.4
12510	178.94	-64.64	18.3	263	31.2
12514	178.84	-64.37	16.8	263	31.0
12517	178.75	-64.02	15.5	263	30.8
12520	178.65	-63.65	14.2	264	30.6
12524	178.55	-63.31	12.9	264	30.4
12527	178.45	-63.02	11.6	264	30.2
12531	178.34	-62.78	10.4	264	30.0
12535	178.23	-62.60	9.4	265	29.8
12538	178.13	-62.47	8.2	265	29.6
12542	178.03	-62.37	7.0	265	29.4
12545	177.93	-62.26	6.0	265	29.2
12548	177.84	-62.15	5.1	266	29.1
12552	177.74	-62.03	4.4	266	28.9
12555	177.65	-61.91	3.8	266	28.8
12558	177.56	-61.77	3.2	267	28.6
12561	177.47	-61.63	2.5	267	28.5
12565	177.36	-61.51	1.8	267	28.4
12569	177.25	-61.43	1.3	268	28.3
12573	177.13	-61.37	1.0	268	28.2
12577	177.03	-61.32	1.0	268	28.2
12580	176.92	-61.27	1.0	269	28.1
12584	176.82	-61.24	1.0	269	28.1
12587	176.72	-61.22	1.0	269	28.0
12591	176.62	-61.19	1.0	270	28.0
12595	176.51	-61.13	1.0	270	28.0
12598	176.41	-61.06	1.0	270	28.0
12602	176.30	-61.01	1.0	270	28.0
12606	176.19	-60.95	1.0	271	28.0
12610	176.09	-60.90	1.0	271	28.1
12613	176.00	-60.83	1.0	271	28.1
12616	175.90	-60.78	1.0	271	28.2
12620	175.80	-60.76	1.0	272	28.2
12624	175.69	-60.76	1.0	272	28.3
12627	175.59	-60.77	1.0	272	28.3
12631	175.49	-60.77	1.0	272	28.4
12635	175.38	-60.75	1.0	272	28.4
12639	175.27	-60.70	1.0	273	28.5
12642	175.16	-60.62	1.0	273	28.6
12646	175.06	-60.54	1.0	273	28.6
12649	174.96	-60.44	1.0	273	28.7
12653	174.87	-60.31	1.0	273	28.7
12657	174.76	-60.19	1.0	273	28.8
12660	174.66	-60.10	1.0	273	28.8
